shop_date,offer_id,dev_name,regular_price,final_price,discount_vbucks,discount_pct,is_discounted,in_date,out_date,giftable,refundable,sort_priority,layout_id,layout_name,layout_rank,layout_display_type,tile_size,offer_tag,is_bundle,bundle_name,items_in_offer,item_kind,item_id,item_name,item_type,item_rarity,item_series,item_set,item_intro_chapter,item_intro_season,item_added
2026-09-25,v2:/e6d714f0be91e9ed5959495061bb5a62003226ec3e3ad97d7fcf5699c08ac432,"[VIRTUAL]1 x The Administrator, 1 x Command Executor, 1 x Route Kit, 1 x Admin Override for -1 MtxCurrency",2300,1500,800,0.3478,1,2026-09-25T00:00:00Z,2026-09-26T23:59:59.999Z,1,0,-3,BR092526,Fit Check,183,tileGrid,Size_2_x_1,,1,Take CTRL Bundle,4,br,Character_Hacker,The Administrator,outfit,epic,,Take CTRL,6,2,2025-03-11T08:32:47Z
2026-09-25,v2:/e6d714f0be91e9ed5959495061bb5a62003226ec3e3ad97d7fcf5699c08ac432,"[VIRTUAL]1 x The Administrator, 1 x Command Executor, 1 x Route Kit, 1 x Admin Override for -1 MtxCurrency",2300,1500,800,0.3478,1,2026-09-25T00:00:00Z,2026-09-26T23:59:59.999Z,1,0,-3,BR092526,Fit Check,183,tileGrid,Size_2_x_1,,1,Take CTRL Bundle,4,br,Pickaxe_HackerPass_Hacker,Command Executor,pickaxe,rare,,Take CTRL,6,2,2025-03-11T08:32:47Z
2026-09-25,v2:/e6d714f0be91e9ed5959495061bb5a62003226ec3e3ad97d7fcf5699c08ac432,"[VIRTUAL]1 x The Administrator, 1 x Command Executor, 1 x Route Kit, 1 x Admin Override for -1 MtxCurrency",2300,1500,800,0.3478,1,2026-09-25T00:00:00Z,2026-09-26T23:59:59.999Z,1,0,-3,BR092526,Fit Check,183,tileGrid,Size_2_x_1,,1,Take CTRL Bundle,4,br,Backpack_Hacker,Route Kit,backpack,rare,,Take CTRL,6,2,2025-03-11T08:32:47Z
2026-09-25,v2:/e6d714f0be91e9ed5959495061bb5a62003226ec3e3ad97d7fcf5699c08ac432,"[VIRTUAL]1 x The Administrator, 1 x Command Executor, 1 x Route Kit, 1 x Admin Override for -1 MtxCurrency",2300,1500,800,0.3478,1,2026-09-25T00:00:00Z,2026-09-26T23:59:59.999Z,1,0,-3,BR092526,Fit Check,183,tileGrid,Size_2_x_1,,1,Take CTRL Bundle,4,br,Wrap_HackerPass,Admin Override,wrap,uncommon,,Take CTRL,6,2,2025-03-11T08:32:47Z
2026-09-25,v2:/2ae5d5fe3288fab2c0e022a5e080bdd0aef474ee2a89f2cd2b108d3f6a794d99,[VIRTUAL]1 x Protowave for 300 MtxCurrency,300,300,0,0.0,0,2026-09-25T00:00:00Z,2026-09-25T23:59:59.999Z,1,0,-1,,,,,Size_1_x_1,,0,,1,br,Wrap_DefectBlip,Protowave,wrap,rare,,Machine Learning,3,4,2022-11-01T13:50:36Z
2026-09-25,v2:/bf9adaa9805f5c100ef9cca564983e018949c7f6708e81a23b87a3c2f54bbc12,[VIRTUAL]1 x Buddy Holly for 500 MtxCurrency,500,500,0,0.0,0,2026-09-01T00:00:00Z,2026-09-30T23:59:59.999Z,1,0,-16,JT0925261,Jam Tracks,179,expandableList,Size_1_x_1,,0,,1,track,sid_placeholder_25,Buddy Holly,,,,,,,2023-12-14T00:00:00Z
2026-09-25,v2:/54d4115c24eeba8590d6075b0fb190bbf3f1be997213371bf5cd82a52e04ba1d,[VIRTUAL]1 x TBD (SID_Placeholder_854) for 500 MtxCurrency,500,500,0,0.0,0,2026-09-19T00:00:00Z,2026-10-02T23:59:59.999Z,1,0,-3,IronMouse,Ironmouse,188,tileGrid,Size_1_x_1,,0,,1,track,sid_placeholder_854,Hell Again,,,,,,,2026-09-16T14:47:03Z
2026-09-25,v2:/62e59d586b061c21d7bbb7f75fd4b3da0fc150f1736a5dc4a83c87a3f280015a,[VIRTUAL]1 x Madison's OG Pickaxe for 500 MtxCurrency,500,500,0,0.0,0,2026-09-25T00:00:00Z,2026-10-04T23:59:59.999Z,1,0,-4,MadisonBeerNew,Madison Beer,198,tileGrid,Size_1_x_1,,0,,1,br,Pickaxe_MistTycoonHike,Madison's OG Pickaxe,pickaxe,icon,Icon Series,Madison Beer,7,4,2026-09-24T13:00:55Z
2026-09-25,v2:/fc8d202ac787bb235912e7013acec66a3724088a5de6f96adcd9e84774dc886d,[VIRTUAL]1 x Empty Out Your Pockets for 500 MtxCurrency,500,500,0,0.0,0,2026-09-25T00:00:00Z,2026-10-01T23:59:59.999Z,1,0,-1,JT0925261,Jam Tracks,179,tileGrid,Size_1_x_1,,0,,1,track,sid_placeholder_435,Empty Out Your Pockets,,,,,,,2024-12-01T00:00:00Z
2026-09-25,v2:/89174372fdf629e4a6c1309d5fea70a5fdd2b64aba135d8574ae9d30a04cee13,[VIRTUAL]1 x TBD (SID_Placeholder_538) for 500 MtxCurrency,500,500,0,0.0,0,2026-09-01T00:00:00Z,2026-09-30T23:59:59.999Z,1,0,-65,JT0925261,Jam Tracks,179,expandableList,Size_1_x_1,,0,,1,track,sid_placeholder_538,Juno,,,,,,,2025-04-08T08:40:23Z
2026-09-25,v2:/51799bd08c583c683cc5e0315c8e084ed2ddfd6f06438159892096560ab9b177,[VIRTUAL]1 x 24K Magic for 500 MtxCurrency,500,500,0,0.0,0,2026-09-01T00:00:00Z,2026-09-30T23:59:59.999Z,1,0,-78,JT0925261,Jam Tracks,179,expandableList,Size_1_x_1,,0,,1,track,sid_placeholder_70,24K Magic,,,,,,,2024-06-28T00:00:00Z
2026-09-25,v2:/70abdb539aff8a442fb1520d60a8144fe8fb37f85c9b321d83b97694c071c174,[VIRTUAL]1 x DÁKITI for 500 MtxCurrency,500,500,0,0.0,0,2026-09-01T00:00:00Z,2026-09-30T23:59:59.999Z,1,0,-67,JT0925261,Jam Tracks,179,expandableList,Size_1_x_1,,0,,1,track,sid_placeholder_140,DÁKITI,,,,,,,2024-06-28T00:00:00Z
2026-09-25,v2:/3931a03d2635b42e7ff4e0887a2c23cb3e11dc8599327177342cbc4edf673de1,[VIRTUAL]1 x TBD (SID_Placeholder_482) for 500 MtxCurrency,500,500,0,0.0,0,2026-09-10T00:00:00Z,2026-09-30T23:59:59.999Z,1,0,-69,JT0925261,Jam Tracks,179,expandableList,Size_1_x_1,,0,,1,track,sid_placeholder_482,Daisy 2.0,,,,,,,2025-01-14T09:00:00Z
2026-09-25,v2:/80bbcf7a4497294f0c0fc0ff64cbee1ee31a7fe29f687a73d90135beefceb3f1,[VIRTUAL]1 x Heathens for 500 MtxCurrency,500,500,0,0.0,0,2026-09-01T00:00:00Z,2026-09-30T23:59:59.999Z,1,0,-70,JT0925261,Jam Tracks,179,expandableList,Size_1_x_1,,0,,1,track,sid_placeholder_200,Heathens,,,,,,,2024-05-14T14:56:14Z
2026-09-25,v2:/38f7dbdfd9d9ecde39d9222d7cde00d76f46215e7147e74664356d37e2eb7d51,[VIRTUAL]1 x TBD (SID_Placeholder_689) for 500 MtxCurrency,500,500,0,0.0,0,2026-09-25T00:00:00Z,2026-10-01T23:59:59.999Z,1,0,-2,JT0925261,Jam Tracks,179,tileGrid,Size_1_x_1,,0,,1,track,sid_placeholder_689,Shelter,,,,,,,2025-10-21T23:05:44Z
2026-09-25,v2:/8e011f607c4f0aa71cd6e74a3a5991c79c867737c13991a6ac269546b4c96877,"[VIRTUAL]1 x Dynamo Dancer, 1 x The Fly for -1 MtxCurrency",1800,1800,0,0.0,0,2026-09-24T00:00:00Z,2026-09-26T23:59:59.999Z,1,0,-1,Boundless2026,Boundless,190,tileGrid,Size_1_x_1,Create your own hero! Over a dozen customizable components! Note: This outfit is currently disabled from competitive playlists. ,0,,2,br,CID_860_Athena_Commando_F_Elastic,Dynamo Dancer,outfit,legendary,,Boundless,2,4,2020-09-10T08:11:37Z
2026-09-25,v2:/8e011f607c4f0aa71cd6e74a3a5991c79c867737c13991a6ac269546b4c96877,"[VIRTUAL]1 x Dynamo Dancer, 1 x The Fly for -1 MtxCurrency",1800,1800,0,0.0,0,2026-09-24T00:00:00Z,2026-09-26T23:59:59.999Z,1,0,-1,Boundless2026,Boundless,190,tileGrid,Size_1_x_1,Create your own hero! Over a dozen customizable components! Note: This outfit is currently disabled from competitive playlists. ,0,,2,br,Emoji_S14_Elastic_Fly,The Fly,emoji,uncommon,,Boundless,2,4,2020-09-10T08:11:37Z
2026-09-25,v2:/ce1dc58b3a8f5789b34dc1403ecc00ae6acb12352016f911f1f8480e5345b9a4,[VIRTUAL]1 x Sway for 500 MtxCurrency,500,500,0,0.0,0,2026-09-22T00:00:00Z,2026-09-25T23:59:59.999Z,1,0,-3,VV0924261,Victory Party,194,tileGrid,Size_1_x_1,,0,,1,br,EID_Shindig_8W1AW,Sway,emote,icon,Icon Series,,2,7,2021-09-11T00:00:00Z
2026-09-25,v2:/7a4135d68534d2f5fdb97bc0ce9a6308eb7226b778965b2e0dc9ebbba901a7ae,[VIRTUAL]1 x Kliff for 1500 MtxCurrency,1500,1500,0,0.0,0,2026-09-24T00:00:00Z,2026-09-27T23:59:59.999Z,1,0,-1,CrimsonDesert,Crimson Desert,191,tileGrid,Size_1_x_1,,0,,1,br,Character_SolveSolid,Kliff,outfit,gaminglegends,Gaming Legends Series,Kliff the Greymane,7,2,2026-03-19T06:29:28Z
2026-09-25,v2:/cc3ed88645f338140b89962279de480d92a9e0353ae58b8a21659b8c7106a453,[VIRTUAL]1 x Rebecca Plushie for 400 MtxCurrency,400,400,0,0.0,0,2026-09-20T00:00:00Z,2026-09-26T23:59:59.999Z,1,0,-2,Cyberpunk2077,Cyberpunk,185,tileGrid,Size_1_x_1,,0,,1,br,Backpack_FaithPerch,Rebecca Plushie,backpack,rare,,Cyberpunk Edgerunners,7,4,2026-09-17T16:17:14Z
2026-09-25,v2:/113470101a3fdb460292d2a0e3572e5b64df33bfceb0fe1b00556fb7dd8a3aeb,[VIRTUAL]1 x Cantina Band for 500 MtxCurrency,500,500,0,0.0,0,2026-09-25T00:00:00Z,2026-10-01T23:59:59.999Z,1,0,-4,JT0925261,Jam Tracks,179,tileGrid,Size_1_x_1,,0,,1,track,sid_placeholder_198,Cantina Band,,,,,,,2024-05-01T16:44:28Z
2026-09-25,v2:/5f1011caa314eebc5f3f00692964ddb08fca9650a6bf5a400f39811111ffb43e,[VIRTUAL]1 x Power Panels for 300 MtxCurrency,300,300,0,0.0,0,2026-09-25T00:00:00Z,2026-09-25T23:59:59.999Z,1,0,-1,,,,,Size_1_x_1,,0,,1,br,Backpack_DefectBlip,Power Panels,backpack,epic,,Machine Learning,3,4,2022-11-01T13:50:36Z
2026-09-25,v2:/03a937606f2cc02eb332fb08d5233f5644b4b1ae43bf9b19b7cc2af6ea1f6165,[VIRTUAL]1 x Johnny's Duffel Bag for 200 MtxCurrency,200,200,0,0.0,0,2026-09-22T00:00:00Z,2026-09-26T23:59:59.999Z,1,0,-2,,,,,Size_1_x_1,,0,,1,br,Backpack_MustardToast,Johnny's Duffel Bag,backpack,gaminglegends,Gaming Legends Series,Night City Denizens,6,1,2024-12-22T14:02:32Z
2026-09-25,v2:/d871b6bb0943076c2e45682520838a45e87d6163855bc247cddf18c40a471c27,[VIRTUAL]1 x Calavera Boots for 600 MtxCurrency,600,600,0,0.0,0,2026-09-21T00:00:00Z,2026-09-27T23:59:59.999Z,1,0,-1,BR092526,Fit Check,183,tileGrid,Size_1_x_1,,0,,1,br,Shoes_HoleTaurus,Calavera Boots,shoe,uncommon,,,6,6,2025-11-02T00:00:00Z
2026-09-25,v2:/3a325c490ba786d52be227b15d09eadb81f4fd1b8d18b1c40d49489efa775af5,[VIRTUAL]1 x Aero Axe for 500 MtxCurrency,500,500,0,0.0,0,2026-09-23T00:00:00Z,2026-09-29T23:59:59.999Z,1,0,-4,FND092526,Front Page,186,tileGrid,Size_1_x_1,,0,,1,br,Pickaxe_ID_269_WWIIPilotSciFi,Aero Axe,pickaxe,uncommon,,Sky Stalker,1,X,2019-11-20T12:50:44Z
2026-09-25,v2:/833b7fc7f36552830141c8a85ea1c34fe4e85dcc5aafb27b6b088a9182034f39,"[VIRTUAL]1 x Datapath, 1 x Identity Disc, 1 x Identity Disc for -1 MtxCurrency",1500,1500,0,0.0,0,2026-09-22T00:00:00Z,2026-09-25T23:59:59.999Z,1,0,-5,Mantoy,Disney,192,tileGrid,Size_1_x_1,Equip the <highlight>IDENTITY DISC</> as a <highlight>BACK BLING</> or <highlight>PICKAXE</>!,1,Datapath,3,br,CID_A_015_Athena_Commando_M_Mainframe_D_S625D,Datapath,outfit,rare,,End of Line,2,5,2021-02-12T00:00:00Z
2026-09-25,v2:/833b7fc7f36552830141c8a85ea1c34fe4e85dcc5aafb27b6b088a9182034f39,"[VIRTUAL]1 x Datapath, 1 x Identity Disc, 1 x Identity Disc for -1 MtxCurrency",1500,1500,0,0.0,0,2026-09-22T00:00:00Z,2026-09-25T23:59:59.999Z,1,0,-5,Mantoy,Disney,192,tileGrid,Size_1_x_1,Equip the <highlight>IDENTITY DISC</> as a <highlight>BACK BLING</> or <highlight>PICKAXE</>!,1,Datapath,3,br,BID_699_MainframeMale_2W2M3,Identity Disc,backpack,rare,,End of Line,2,5,2021-02-12T00:00:00Z
2026-09-25,v2:/833b7fc7f36552830141c8a85ea1c34fe4e85dcc5aafb27b6b088a9182034f39,"[VIRTUAL]1 x Datapath, 1 x Identity Disc, 1 x Identity Disc for -1 MtxCurrency",1500,1500,0,0.0,0,2026-09-22T00:00:00Z,2026-09-25T23:59:59.999Z,1,0,-5,Mantoy,Disney,192,tileGrid,Size_1_x_1,Equip the <highlight>IDENTITY DISC</> as a <highlight>BACK BLING</> or <highlight>PICKAXE</>!,1,Datapath,3,br,Pickaxe_ID_546_MainframeMale_XW9S6,Identity Disc,pickaxe,rare,,End of Line,2,5,2021-02-12T00:00:00Z
2026-09-25,v2:/3f4d5fc0f9f476bf552d5e6b67cd5834903274f66eccbd67245c15d637eb6fed,[VIRTUAL]1 x Champion Kyra for 800 MtxCurrency,800,800,0,0.0,0,2026-09-21T00:00:00Z,2026-09-25T23:59:59.999Z,1,0,-3,CyberFNCS-combined,FNCS,182,tileGrid,Size_1_x_1,,0,,1,br,Character_GreenJacketFNCS,Champion Kyra,outfit,uncommon,,FNCS,4,4,2023-10-04T14:40:29Z
2026-09-25,v2:/76ac446e130eb40e3dba9a3d49884a520af4331c8e8f61f74ff1351f0172326d,[VIRTUAL]1 x Give Me Everything for 500 MtxCurrency,500,500,0,0.0,0,2026-09-01T00:00:00Z,2026-09-30T23:59:59.999Z,1,0,-7,JT0925261,Jam Tracks,179,expandableList,Size_1_x_1,,0,,1,track,sid_placeholder_249,Give Me Everything,,,,,,,2024-06-06T13:32:50Z
2026-09-25,v2:/1da51f989b599068407db683c2321368ab1b615e187287fbb9864376c85d0ddd,"[VIRTUAL]1 x Captain Hook, 1 x Hook's Flag, 1 x Captain's Foil, 1 x Tick-Tock for -1 MtxCurrency",2000,2000,0,0.0,0,2026-09-22T00:00:00Z,2026-09-25T23:59:59.999Z,1,0,-2,Mantoy,Disney,192,tileGrid,Size_1_x_1,,1,Captain Hook,4,br,Character_FlowerVase,Captain Hook,outfit,epic,,Disney Villains,5,4,2024-10-19T00:00:00Z
2026-09-25,v2:/1da51f989b599068407db683c2321368ab1b615e187287fbb9864376c85d0ddd,"[VIRTUAL]1 x Captain Hook, 1 x Hook's Flag, 1 x Captain's Foil, 1 x Tick-Tock for -1 MtxCurrency",2000,2000,0,0.0,0,2026-09-22T00:00:00Z,2026-09-25T23:59:59.999Z,1,0,-2,Mantoy,Disney,192,tileGrid,Size_1_x_1,,1,Captain Hook,4,br,Backpack_FlowerVase,Hook's Flag,backpack,rare,,Disney Villains,5,4,2024-10-19T00:00:00Z
2026-09-25,v2:/1da51f989b599068407db683c2321368ab1b615e187287fbb9864376c85d0ddd,"[VIRTUAL]1 x Captain Hook, 1 x Hook's Flag, 1 x Captain's Foil, 1 x Tick-Tock for -1 MtxCurrency",2000,2000,0,0.0,0,2026-09-22T00:00:00Z,2026-09-25T23:59:59.999Z,1,0,-2,Mantoy,Disney,192,tileGrid,Size_1_x_1,,1,Captain Hook,4,br,Pickaxe_FlowerVase,Captain's Foil,pickaxe,rare,,Disney Villains,5,4,2024-10-19T00:00:00Z
2026-09-25,v2:/1da51f989b599068407db683c2321368ab1b615e187287fbb9864376c85d0ddd,"[VIRTUAL]1 x Captain Hook, 1 x Hook's Flag, 1 x Captain's Foil, 1 x Tick-Tock for -1 MtxCurrency",2000,2000,0,0.0,0,2026-09-22T00:00:00Z,2026-09-25T23:59:59.999Z,1,0,-2,Mantoy,Disney,192,tileGrid,Size_1_x_1,,1,Captain Hook,4,br,EID_FlowerVase,Tick-Tock,emote,uncommon,,Disney Villains,5,4,2024-10-19T00:00:00Z
2026-09-25,v2:/820a5ac7e8ab43e3ef4b08a0147ba3c041eef2da94779a2619c2c3df33eb24dd,[VIRTUAL]1 x All Eyez On Me for 500 MtxCurrency,500,500,0,0.0,0,2026-09-01T00:00:00Z,2026-09-30T23:59:59.999Z,1,0,-33,JT0925261,Jam Tracks,179,expandableList,Size_1_x_1,,0,,1,track,sid_placeholder_419,All Eyez On Me,,,,,,,2024-11-23T00:00:00Z
2026-09-25,v2:/5e3fa5d0e84a05c479df7aa661aa5599c465796c99dbf9b9f485b0cf2736525c,[VIRTUAL]1 x TBD (SID_Placeholder_650) for 500 MtxCurrency,500,500,0,0.0,0,2026-09-01T00:00:00Z,2026-09-30T23:59:59.999Z,1,0,-68,JT0925261,Jam Tracks,179,expandableList,Size_1_x_1,,0,,1,track,sid_placeholder_650,Rocket Man,,,,,,,2025-10-09T08:44:55Z
2026-09-25,v2:/fd97a691c19d986b35ac453a6cb66e51be0b19e8b98ec4bcb07b79ca542b9b08,[VIRTUAL]1 x Destroy Buzz for 500 MtxCurrency,500,500,0,0.0,0,2026-09-24T00:00:00Z,2026-09-27T23:59:59.999Z,1,0,-1,Mantoy,Disney,192,tileGrid,Size_1_x_1,,0,,1,br,EID_DandyFlare,Destroy Buzz,emote,uncommon,,Toy Story,7,2,2026-04-08T17:00:32Z
2026-09-25,v2:/43e44b5aaf76bf44ec776c32f4c9bdde8800e2b7b0a31f9e76214d14ae605272,[VIRTUAL]1 x Soaring Shield for 500 MtxCurrency,500,500,0,0.0,0,2026-09-21T00:00:00Z,2026-09-25T23:59:59.999Z,1,0,-5,CyberFNCS-combined,FNCS,182,tileGrid,Size_1_x_1,,0,,1,br,Contrail_FNCS_S26,Soaring Shield,contrail,rare,,FNCS,4,4,2023-10-04T14:40:29Z
2026-09-25,v2:/043f4f68faa7be0f1c06a90f321ec92d51ef2a0f6f5bfefa32df23f4d23920c7,"[VIRTUAL]1 x Buzz Lightyear Mic, 1 x Buzz Lightyear Mic, 1 x Buzz Lightyear Mic for 800 MtxCurrency",800,800,0,0.0,0,2026-09-24T00:00:00Z,2026-09-27T23:59:59.999Z,1,0,-1,Mantoy,Disney,192,tileGrid,Size_1_x_1,,0,,3,br,Backpack_TaperSlink_Mic,Buzz Lightyear Mic,backpack,rare,,Toy Story,7,2,2026-04-08T17:00:32Z
2026-09-25,v2:/043f4f68faa7be0f1c06a90f321ec92d51ef2a0f6f5bfefa32df23f4d23920c7,"[VIRTUAL]1 x Buzz Lightyear Mic, 1 x Buzz Lightyear Mic, 1 x Buzz Lightyear Mic for 800 MtxCurrency",800,800,0,0.0,0,2026-09-24T00:00:00Z,2026-09-27T23:59:59.999Z,1,0,-1,Mantoy,Disney,192,tileGrid,Size_1_x_1,,0,,3,br,Pickaxe_TaperSlink_Mic,Buzz Lightyear Mic,pickaxe,rare,,Toy Story,7,2,2026-04-08T17:00:32Z
2026-09-25,v2:/043f4f68faa7be0f1c06a90f321ec92d51ef2a0f6f5bfefa32df23f4d23920c7,"[VIRTUAL]1 x Buzz Lightyear Mic, 1 x Buzz Lightyear Mic, 1 x Buzz Lightyear Mic for 800 MtxCurrency",800,800,0,0.0,0,2026-09-24T00:00:00Z,2026-09-27T23:59:59.999Z,1,0,-1,Mantoy,Disney,192,tileGrid,Size_1_x_1,,0,,3,instrument,Sparks_TaperSlink_Mic,Buzz Lightyear Mic,mic,common,,,,,2026-04-08T17:00:32Z
2026-09-25,v2:/0d82c9b69aae50c8bb7598abb05df1bca70259b12a23b9dd198a6561d4395222,[VIRTUAL]1 x Rain for 800 MtxCurrency,800,800,0,0.0,0,2026-09-19T00:00:00Z,2026-09-25T23:59:59.999Z,1,0,-4,FND092526,Front Page,186,tileGrid,Size_1_x_1,,0,,1,br,Character_BlueMonday,Rain,outfit,epic,,Inner Storm,7,1,2025-11-29T20:57:37Z
2026-09-25,v2:/ba2cab414ee6584ff68cb6f98f6b5f83cfb6645af1e85327968e1ee3bade24a8,[VIRTUAL]1 x Command Executor for 800 MtxCurrency,800,800,0,0.0,0,2026-09-25T00:00:00Z,2026-09-26T23:59:59.999Z,1,0,-2,BR092526,Fit Check,183,tileGrid,Size_1_x_1,,0,,1,br,Pickaxe_HackerPass_Hacker,Command Executor,pickaxe,rare,,Take CTRL,6,2,2025-03-11T08:32:47Z
2026-09-25,v2:/705518dd8ca48c0693cc7cb25da6339d1df2112b43855282a9c59df5d8952e13,[VIRTUAL]1 x Heartbreaker Shadow for 1200 MtxCurrency,1200,1200,0,0.0,0,2026-09-24T00:00:00Z,2026-09-25T23:59:59.999Z,1,0,-3,BR092526,Fit Check,183,tileGrid,Size_1_x_1,,0,,1,br,Character_RebarGhoul,Heartbreaker Shadow,outfit,epic,,Cuddle Wings,6,1,2025-01-31T14:25:34Z
2026-09-25,v2:/136881d8b35940fb76224044fa0e45c4c308be75d6c43b21769baf7a1d0cdc90,[VIRTUAL]1 x American Idiot for 500 MtxCurrency,500,500,0,0.0,0,2026-09-01T00:00:00Z,2026-09-30T23:59:59.999Z,1,0,-99,JT0925261,Jam Tracks,179,expandableList,Size_1_x_1,,0,,1,track,sid_placeholder_281,American Idiot,,,,,,,2024-09-20T00:00:00Z
2026-09-25,v2:/beb9f0a1af37a621282be1c94df94f5ff28d4160ea7421440bca671954076df7,"[VIRTUAL]1 x Highland Warrior, 1 x Buckler for -1 MtxCurrency",1500,1500,0,0.0,0,2026-09-22T00:00:00Z,2026-09-28T23:59:59.999Z,1,0,-2,BR092526,Fit Check,183,tileGrid,Size_1_x_1,,0,,2,br,CID_099_Athena_Commando_F_Scathach,Highland Warrior,outfit,epic,,Laoch,1,3,2019-11-20T12:50:26Z
